L0,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,size,covered
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,radiofrequency coil,receive radiofrequency coil,localized receive coil,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,radiofrequency coil,functional magnetic resonance imaging coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,radiofrequency coil,tracker coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,gradient coil,whole body gradient coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,gradient coil,restricted field of view body gradient coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,gradient coil,localized gradient coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,shim coil,resistive shim coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,shim coil,superconducting shim coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,shim coil,non-linear shim coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,shim coil,linear shim coil,,,,,1,0
RadLex entity,object,medical object,medical device,magnetic resonance imaging coil,shim coil,linear resistive shim coil,,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,curved transducer,,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,linear transducer,,,,,1,0
RadLex entity,property,imaging procedure property,ultrasound transducer element configuration,1 dimensional element configuration,,,,,,,1,0
RadLex entity,property,imaging procedure property,ultrasound transducer element configuration,1.5 dimensional element configuration,,,,,,,1,0
RadLex entity,property,imaging procedure property,ultrasound transducer element configuration,symmetric 2 dimensional element configuration,,,,,,,1,0
RadLex entity,property,imaging procedure property,ultrasound transducer element configuration,asymmetric 2 dimensional element configuration,,,,,,,1,0
RadLex entity,property,imaging procedure property,ultrasound transducer element configuration,annular element configuration,,,,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,mechanical transducer,intravascular rotating crystal transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,mechanical transducer,intravascular rotating mirror transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,mechanical transducer,sector mechanical transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,mechanical transducer,sector annular array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,mechanical transducer,endocavitary mechanical transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,mechanical transducer,endocavitary annular array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,sector phased array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,linear array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,intravascular phased array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,endocavitary phased array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,endocavitary transducer,endocavitary curved linear array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,endocavitary linear transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,vector phased array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,single crystal transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,non-mechanical transducer,split crystal transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,combined transducer,curved linear array transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,combined transducer,sector phased transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,endocavitary transducer,endorectal transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,endocavitary transducer,endovaginal transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,endocavitary transducer,endovascular transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,transesophageal transducer,,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,endoscopic transducer,,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,curved array transducer,,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,phased array transducer,,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,mechanical transducer,mechanical sector transducer,,,,1,0
RadLex entity,object,medical object,medical device,transducer,ultrasound transducer,annular transducer,,,,,1,0
RadLex entity,imaging modality,ultrasound,A-mode ultrasound,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,B-mode ultrasound,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,C-mode ultrasound,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,Doppler mode,color Doppler mode,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,Doppler mode,power Doppler mode,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,Doppler mode,spectral Doppler mode,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,harmonic ultrasound,phase-cancellation harmonic ultrasound,,,,,,,1,0
RadLex entity,Radlex descriptor,imaging technique descriptor,M-mode,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,stimulated acoustic emission,low intensity pulse,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,stimulated acoustic emission,high intensity pulse,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,three dimensional ultrasound,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,duplex ultrasound,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,triplex ultrasound,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,extended field of view ultrasound,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,4 dimensional ultrasound,,,,,,,,1,0
RadLex entity,Radlex descriptor,modality descriptor,cine loop,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,volume imaging,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,elastography,,,,,,,,1,0
RadLex entity,imaging modality,ultrasound,strain imaging,,,,,,,,1,0
RadLex entity,object,medical object,medical device,collimator,pinhole collimator,,,,,,1,0
RadLex entity,object,medical object,medical device,collimator,multihole collimator,stationary multi-channel,,,,,1,0
RadLex entity,object,medical object,medical device,collimator,multihole collimator,seven-pinhole collimator,,,,,1,0
RadLex entity,object,medical object,medical device,collimator,multihole collimator,rotating slant hole collimator,,,,,1,0
RadLex entity,object,medical object,medical device,collimator,xray collimator,,,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,low energy parallel hole collimator,low energy parallel hole ultra-high resolution,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,low energy parallel hole collimator,low energy parallel hole high-resolution,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,low energy parallel hole collimator,low energy parallel hole general purpose,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,low energy parallel hole collimator,low energy parallel hole high sensitivity,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,medium energy parallel hole collimator,medium energy parallel hole high-resolution,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,medium energy parallel hole collimator,medium energy parallel hole general purpose,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,high energy parallel hole collimator,,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,parallel hole collimator,ultra-high energy parallel hole collimator,,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,diverging collimator,,,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,converging collimator,,,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear collimator geometry,ring collimator,,,,,,1,0
RadLex entity,property,imaging procedure property,nuclear imaging attribute,nuclear imaging acquisition rate,,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,nuclear imaging acquisition,dynamic nuclear imaging acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,nuclear imaging acquisition,serial nuclear imaging acquisition,,,,,,1,0
RadLex entity,property,imaging procedure property,image acquisition mode,nuclear imaging acquisition,static nuclear imaging acquisition,,,,,,1,0
